step,replicas,ready_replicas,latency_p90,cpu_pct,requests,success_rate,vcpu_minutes,scale_event,memory_pct,network_pct,oom_kills,pending_pods,llm_model,llm_variant,llm_tokens_used,llm_latency_ms
250,9,9,12.5,41.5,747,1.0,1177.0,0,14.1,1.6,0,0,ppo,rl_v2,0,0
251,9,9,9.5,39.5,711,1.0,1181.5,0,14.0,1.6,0,0,ppo,rl_v2,0,0
252,9,9,8.7,39.0,702,1.0,1186.0,0,14.0,1.5,0,0,ppo,rl_v2,0,0
253,8,8,17.7,43.6,698,1.0,1190.0,1,13.8,1.7,0,0,ppo,rl_v2,0,0
254,8,8,11.4,41.2,660,1.0,1194.0,0,13.8,1.6,0,0,ppo,rl_v2,0,0
255,9,8,33.9,51.9,830,0.9962,1198.0,1,14.4,2.0,0,1,ppo,rl_v2,0,0
256,9,8,45.2,54.9,879,0.9901,1202.0,0,14.4,2.2,0,1,ppo,rl_v2,0,0
257,9,8,20.4,44.9,719,1.0,1206.0,0,14.2,1.8,0,1,ppo,rl_v2,0,0
258,9,8,18.2,44.1,705,1.0,1210.0,0,14.0,1.7,0,1,ppo,rl_v2,0,0
259,9,9,11.4,43.6,733,1.0,1214.5,0,14.2,1.6,0,0,ppo,rl_v2,0,0
260,9,9,12.7,44.6,750,1.0,1219.0,0,14.2,1.6,0,0,ppo,rl_v2,0,0
261,9,9,15.9,42.7,768,1.0,1223.5,0,14.0,1.7,0,0,ppo,rl_v2,0,0
262,9,9,8.8,38.1,685,1.0,1228.0,0,13.7,1.5,0,0,ppo,rl_v2,0,0
263,9,9,11.3,41.1,739,1.0,1232.5,0,13.8,1.6,0,0,ppo,rl_v2,0,0
264,8,8,15.0,42.8,685,1.0,1236.5,1,14.0,1.7,0,0,ppo,rl_v2,0,0
265,9,8,16.0,43.1,689,1.0,1240.5,1,13.9,1.7,0,1,ppo,rl_v2,0,0
266,9,8,8.7,40.0,640,1.0,1244.5,0,13.9,1.6,0,1,ppo,rl_v2,0,0
267,9,8,8.0,39.2,628,1.0,1248.5,0,14.0,1.5,0,1,ppo,rl_v2,0,0
268,9,8,8.6,40.1,641,1.0,1252.5,0,13.5,1.6,0,1,ppo,rl_v2,0,0
269,9,9,8.8,38.9,653,1.0,1257.0,0,13.7,1.4,0,0,ppo,rl_v2,0,0
270,8,8,20.7,44.4,711,1.0,1261.0,1,14.3,1.7,0,0,ppo,rl_v2,0,0
271,8,8,16.3,44.2,707,1.0,1265.0,0,13.8,1.7,0,0,ppo,rl_v2,0,0
272,9,8,8.6,38.2,611,1.0,1269.0,1,14.0,1.5,0,1,ppo,rl_v2,0,0
273,9,9,8.9,42.6,716,1.0,1273.5,0,14.0,1.6,0,0,ppo,rl_v2,0,0
274,8,8,11.2,40.8,652,1.0,1277.5,1,14.1,1.6,0,0,ppo,rl_v2,0,0
275,9,8,16.4,42.7,683,1.0,1281.5,1,14.1,1.7,0,1,ppo,rl_v2,0,0
276,9,8,15.5,42.4,678,1.0,1285.5,0,14.0,1.7,0,1,ppo,rl_v2,0,0
277,9,8,9.5,40.6,650,1.0,1289.5,0,13.9,1.6,0,1,ppo,rl_v2,0,0
278,9,9,8.9,40.2,676,1.0,1294.0,0,14.2,1.5,0,0,ppo,rl_v2,0,0
279,9,9,8.6,42.7,717,1.0,1298.5,0,14.0,1.6,0,0,ppo,rl_v2,0,0
280,8,8,17.6,43.4,694,1.0,1302.5,1,14.3,1.7,0,0,ppo,rl_v2,0,0
281,9,8,8.7,39.6,633,1.0,1306.5,1,13.8,1.6,0,1,ppo,rl_v2,0,0
282,9,9,9.1,35.5,597,1.0,1311.0,0,13.7,1.3,0,0,ppo,rl_v2,0,0
283,8,8,8.0,39.5,632,1.0,1315.0,1,13.8,1.6,0,0,ppo,rl_v2,0,0
284,8,8,9.1,38.6,617,1.0,1319.0,0,14.0,1.5,0,0,ppo,rl_v2,0,0
285,8,8,22.6,45.8,732,1.0,1323.0,0,13.9,1.8,0,0,ppo,rl_v2,0,0
286,8,8,8.9,39.6,633,1.0,1327.0,0,14.1,1.6,0,0,ppo,rl_v2,0,0
287,9,8,8.1,39.9,639,1.0,1331.0,1,14.2,1.6,0,1,ppo,rl_v2,0,0
288,9,8,13.3,41.5,664,1.0,1335.0,0,13.8,1.6,0,1,ppo,rl_v2,0,0
289,9,8,8.0,38.2,612,1.0,1339.0,0,13.8,1.5,0,1,ppo,rl_v2,0,0
290,9,8,15.3,42.4,679,1.0,1343.0,0,13.9,1.7,0,1,ppo,rl_v2,0,0
291,9,9,9.4,37.7,634,1.0,1347.5,0,13.8,1.4,0,0,ppo,rl_v2,0,0
292,9,9,9.1,34.0,571,1.0,1352.0,0,13.6,1.2,0,0,ppo,rl_v2,0,0
293,8,8,8.3,39.7,635,1.0,1356.0,1,14.0,1.6,0,0,ppo,rl_v2,0,0
294,8,8,12.9,42.6,681,1.0,1360.0,0,14.0,1.7,0,0,ppo,rl_v2,0,0
295,8,8,37.0,50.5,808,0.999,1364.0,0,14.5,2.0,0,0,ppo,rl_v2,0,0
296,9,8,37.2,51.4,823,0.9971,1368.0,1,14.3,2.0,0,1,ppo,rl_v2,0,0
297,9,9,11.8,44.1,741,1.0,1372.5,0,13.7,1.6,0,0,ppo,rl_v2,0,0
298,9,9,8.9,43.0,723,1.0,1377.0,0,13.8,1.6,0,0,ppo,rl_v2,0,0
299,9,9,8.6,37.7,678,1.0,1381.5,0,13.5,1.5,0,0,ppo,rl_v2,0,0
300,9,9,8.9,40.1,721,1.0,1386.0,0,13.6,1.6,0,0,ppo,rl_v2,0,0
301,8,8,26.2,46.8,748,1.0,1390.0,1,14.2,1.8,0,0,ppo,rl_v2,0,0
302,9,8,42.8,55.2,883,0.9896,1394.0,1,14.5,2.2,0,1,ppo,rl_v2,0,0
303,9,9,17.7,46.4,779,1.0,1398.5,0,14.3,1.7,0,0,ppo,rl_v2,0,0
304,9,9,28.9,51.0,856,1.0,1403.0,0,13.9,1.9,0,0,ppo,rl_v2,0,0
305,9,9,19.3,44.6,803,1.0,1407.5,0,14.0,1.8,0,0,ppo,rl_v2,0,0
306,9,9,9.4,39.0,702,1.0,1412.0,0,14.2,1.5,0,0,ppo,rl_v2,0,0
307,9,9,8.7,39.7,715,1.0,1416.5,0,13.8,1.6,0,0,ppo,rl_v2,0,0
308,8,8,10.5,40.8,653,1.0,1420.5,1,14.0,1.6,0,0,ppo,rl_v2,0,0
309,9,8,17.9,43.9,702,1.0,1424.5,1,14.2,1.7,0,1,ppo,rl_v2,0,0
310,9,9,9.2,42.5,714,1.0,1429.0,0,14.3,1.6,0,0,ppo,rl_v2,0,0
311,9,9,8.8,42.1,707,1.0,1433.5,0,13.6,1.5,0,0,ppo,rl_v2,0,0
312,9,9,8.9,38.8,698,1.0,1438.0,0,13.9,1.5,0,0,ppo,rl_v2,0,0
313,9,9,8.0,36.9,664,1.0,1442.5,0,13.8,1.5,0,0,ppo,rl_v2,0,0
314,8,8,9.1,38.4,615,1.0,1446.5,1,13.7,1.5,0,0,ppo,rl_v2,0,0
315,8,8,46.3,55.3,885,0.9894,1450.5,0,14.4,2.2,0,0,ppo,rl_v2,0,0
316,8,8,40.1,54.4,870,0.9912,1454.5,0,14.3,2.1,0,0,ppo,rl_v2,0,0
317,9,8,15.4,43.2,692,1.0,1458.5,1,14.1,1.7,0,1,ppo,rl_v2,0,0
318,9,8,17.9,43.8,700,1.0,1462.5,0,14.0,1.7,0,1,ppo,rl_v2,0,0
319,9,8,24.9,46.6,746,1.0,1466.5,0,14.1,1.8,0,1,ppo,rl_v2,0,0
320,9,8,18.4,43.8,700,1.0,1470.5,0,13.9,1.7,0,1,ppo,rl_v2,0,0
321,9,9,13.0,43.7,734,1.0,1475.0,0,14.0,1.6,0,0,ppo,rl_v2,0,0
322,9,9,13.1,44.3,744,1.0,1479.5,0,13.7,1.6,0,0,ppo,rl_v2,0,0
323,9,9,12.1,41.3,744,1.0,1484.0,0,14.1,1.6,0,0,ppo,rl_v2,0,0
324,9,9,15.3,42.7,769,1.0,1488.5,0,13.9,1.7,0,0,ppo,rl_v2,0,0
325,9,9,32.4,49.7,894,1.0,1493.0,0,14.1,2.0,0,0,ppo,rl_v2,0,0
326,9,9,19.3,43.9,790,1.0,1497.5,0,13.9,1.7,0,0,ppo,rl_v2,0,0
327,9,9,8.5,39.7,714,1.0,1502.0,0,14.0,1.6,0,0,ppo,rl_v2,0,0
328,9,9,9.0,39.5,711,1.0,1506.5,0,13.8,1.6,0,0,ppo,rl_v2,0,0
329,9,9,12.1,41.2,742,1.0,1511.0,0,13.9,1.6,0,0,ppo,rl_v2,0,0
330,8,8,31.7,49.6,794,1.0,1515.0,1,14.3,2.0,0,0,ppo,rl_v2,0,0
331,9,8,37.7,51.0,816,0.998,1519.0,1,14.3,2.0,0,1,ppo,rl_v2,0,0
332,9,9,21.5,48.6,816,1.0,1523.5,0,14.6,1.8,0,0,ppo,rl_v2,0,0
333,9,9,18.7,47.3,794,1.0,1528.0,0,14.1,1.7,0,0,ppo,rl_v2,0,0
334,9,9,15.7,42.6,766,1.0,1532.5,0,14.3,1.7,0,0,ppo,rl_v2,0,0
335,9,9,16.0,43.3,780,1.0,1537.0,0,14.1,1.7,0,0,ppo,rl_v2,0,0
336,9,9,8.4,39.2,705,1.0,1541.5,0,13.6,1.5,0,0,ppo,rl_v2,0,0
337,9,9,17.9,43.7,787,1.0,1546.0,0,14.3,1.7,0,0,ppo,rl_v2,0,0
338,8,8,23.8,45.8,733,1.0,1550.0,1,14.0,1.8,0,0,ppo,rl_v2,0,0
339,9,8,11.1,41.5,664,1.0,1554.0,1,14.0,1.6,0,1,ppo,rl_v2,0,0
340,9,8,23.9,46.3,741,1.0,1558.0,0,14.1,1.8,0,1,ppo,rl_v2,0,0
341,9,8,21.4,44.4,711,1.0,1562.0,0,14.0,1.7,0,1,ppo,rl_v2,0,0
342,9,9,8.2,41.7,700,1.0,1566.5,0,14.2,1.5,0,0,ppo,rl_v2,0,0
343,9,9,12.0,43.9,738,1.0,1571.0,0,14.0,1.6,0,0,ppo,rl_v2,0,0
344,9,9,10.9,41.0,738,1.0,1575.5,0,14.2,1.6,0,0,ppo,rl_v2,0,0
345,9,9,23.8,46.4,836,1.0,1580.0,0,13.9,1.8,0,0,ppo,rl_v2,0,0
346,9,9,22.9,45.2,813,1.0,1584.5,0,14.1,1.8,0,0,ppo,rl_v2,0,0
347,9,9,16.6,43.1,776,1.0,1589.0,0,14.0,1.7,0,0,ppo,rl_v2,0,0
348,9,9,12.3,41.8,753,1.0,1593.5,0,14.0,1.6,0,0,ppo,rl_v2,0,0
349,9,9,9.1,38.4,691,1.0,1598.0,0,14.1,1.5,0,0,ppo,rl_v2,0,0
350,9,9,8.1,38.3,689,1.0,1602.5,0,13.8,1.5,0,0,ppo,rl_v2,0,0
351,8,8,11.1,41.0,656,1.0,1606.5,1,14.2,1.6,0,0,ppo,rl_v2,0,0
352,8,8,9.1,35.0,560,1.0,1610.5,0,13.8,1.4,0,0,ppo,rl_v2,0,0
353,9,8,8.0,36.7,587,1.0,1614.5,1,13.8,1.4,0,1,ppo,rl_v2,0,0
354,8,8,9.1,39.9,591,1.0,1618.5,1,13.6,1.5,0,0,ppo,rl_v2,0,0
355,8,8,8.3,43.0,637,1.0,1622.5,0,13.8,1.6,0,0,ppo,rl_v2,0,0
356,8,8,9.0,36.4,582,1.0,1626.5,0,13.9,1.4,0,0,ppo,rl_v2,0,0
357,9,8,8.9,37.0,592,1.0,1630.5,1,13.7,1.5,0,1,ppo,rl_v2,0,0
358,8,8,8.6,38.3,567,1.0,1634.5,1,14.3,1.4,0,0,ppo,rl_v2,0,0
359,8,8,8.6,40.9,606,1.0,1638.5,0,14.0,1.5,0,0,ppo,rl_v2,0,0
